City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Amboasary,MG,2022-02-02 05:42:24,-25.0333,46.3833,82.24,51,0,5.37
279,Cabo San Lucas,MX,2022-02-02 05:42:25,22.8909,-109.9124,68.5,70,0,11.99
280,Boa Vista,BR,2022-02-02 05:42:25,2.8197,-60.6733,78.78,69,0,10.36
281,Airai,TL,2022-02-02 05:42:26,-8.9266,125.4092,74.55,54,44,6.06
282,Zhezkazgan,KZ,2022-02-02 05:42:26,47.8043,67.7144,4.98,92,90,6.71
283,Umm Lajj,SA,2022-02-02 05:42:27,25.0213,37.2685,68.88,23,0,3.2
284,Mao,ES,2022-02-02 05:42:27,39.8885,4.2658,52.36,87,20,12.66
285,Entebbe,UG,2022-02-02 05:42:27,0.0644,32.4469,70.12,94,20,3.44
286,Mount Gambier,AU,2022-02-02 05:42:28,-37.8333,140.7667,67.91,37,100,14.97
287,Haines Junction,CA,2022-02-02 05:42:28,60.7522,-137.5108,-14.85,76,100,0.0
288,Sioux Lookout,CA,2022-02-02 05:42:29,50.1001,-91.917,-2.13,78,100,14.97
289,Hami,CN,2022-02-02 05:42:30,42.8,93.45,27.91,24,100,1.81
290,Atar,MR,2022-02-02 05:42:30,20.5169,-13.0499,72.1,15,73,11.92
291,Am Timan,TD,2022-02-02 05:42:30,11.0297,20.2827,67.86,22,4,3.78
292,Yamada,JP,2022-02-02 05:42:31,39.4667,141.95,37.54,45,87,10.85
293,Fossano,IT,2022-02-02 05:42:31,44.5489,7.7201,50.83,65,0,2.53
294,Nemuro,JP,2022-02-02 05:42:32,43.3236,145.575,28.83,63,55,19.57
295,Erzin,TR,2022-02-02 05:42:32,36.9559,36.2,46.92,81,88,5.93
296,Vardo,NO,2022-02-02 05:42:33,70.3705,31.1107,16.0,62,100,14.81
297,Tuktoyaktuk,CA,2022-02-02 05:42:33,69.4541,-133.0374,-27.4,68,0,3.44
298,Wharton,US,2022-02-02 05:42:34,29.3116,-96.1027,57.27,100,1,4.61
299,Baoro,CF,2022-02-02 05:42:34,5.6667,15.9667,65.23,27,54,3.0
300,Cururupu,BR,2022-02-02 05:42:34,-1.8283,-44.8683,74.26,97,70,3.76
301,Lubango,AO,2022-02-02 05:42:35,-14.9172,13.4925,61.3,45,100,1.05
302,Touros,BR,2022-02-02 05:42:35,-5.1989,-35.4608,76.1,81,64,8.08
303,Havre-Saint-Pierre,CA,2022-02-02 05:42:36,50.2334,-63.5986,14.0,78,75,11.5
304,Kulhudhuffushi,MV,2022-02-02 05:42:36,6.6221,73.07,82.24,72,29,13.31
305,Lakes Entrance,AU,2022-02-02 05:42:37,-37.8811,147.981,65.57,55,72,12.28
306,Sakaiminato,JP,2022-02-02 05:42:37,35.55,133.2333,46.38,49,75,14.97
307,Souillac,MU,2022-02-02 05:42:12,-20.5167,57.5167,82.78,83,75,27.63
308,Vilyuysk,RU,2022-02-02 05:42:38,63.7553,121.6247,-17.03,95,99,6.91
309,Timra,SE,2022-02-02 05:42:38,62.487,17.3257,8.31,85,82,5.75
310,Saint-Francois,FR,2022-02-02 05:42:39,46.4154,3.9054,45.84,93,100,10.36
311,Bathsheba,BB,2022-02-02 05:42:39,13.2167,-59.5167,77.61,83,40,13.8
312,Quatre Cocos,MU,2022-02-02 05:42:40,-20.2078,57.7625,82.51,87,100,33.13
313,Gisborne,NZ,2022-02-02 05:42:40,-38.6533,178.0042,78.94,57,100,4.94
314,Kissidougou,GN,2022-02-02 05:42:41,9.1848,-10.0999,63.9,23,27,3.91
315,Vestmannaeyjar,IS,2022-02-02 05:42:19,63.4427,-20.2734,36.9,76,100,10.13
316,Kishtwar,IN,2022-02-02 05:43:42,33.3167,75.7667,48.61,40,53,1.97
317,Batemans Bay,AU,2022-02-02 05:43:42,-35.7167,150.1833,70.2,87,100,2.95
318,Phan Thiet,VN,2022-02-02 05:43:43,10.9333,108.1,88.34,52,66,16.26
319,Puerto Gaitan,CO,2022-02-02 05:43:43,4.3133,-72.0816,78.89,40,100,8.41
320,Vila Velha,BR,2022-02-02 05:43:43,-20.3297,-40.2925,73.35,95,100,1.99
321,Praya,CV,2022-02-02 05:43:44,14.9215,-23.5087,77.54,53,20,8.05
322,Omboue,GA,2022-02-02 05:43:44,-1.5746,9.2618,78.21,81,99,3.38
323,Wadi Musa,JO,2022-02-02 05:43:45,30.3222,35.4793,43.66,53,1,7.18
324,Segezha,RU,2022-02-02 05:43:45,63.7415,34.3222,8.92,96,99,5.75
325,Qingyuan,CN,2022-02-02 05:43:46,23.7,113.0333,51.78,85,100,5.35
326,Coihaique,CL,2022-02-02 05:43:46,-45.5752,-72.0662,57.15,54,0,12.66
327,Shelburne,CA,2022-02-02 05:43:47,44.0787,-80.2041,36.9,80,100,16.96
328,Yeppoon,AU,2022-02-02 05:43:47,-23.1333,150.7333,94.78,68,95,18.03
329,Tigil,RU,2022-02-02 05:43:48,57.8,158.6667,20.12,85,99,6.2
330,Praia,CV,2022-02-02 05:43:48,14.9215,-23.5087,77.54,53,20,8.05
331,Sao Jose Da Coroa Grande,BR,2022-02-02 05:43:49,-8.8978,-35.1478,77.29,81,7,4.81
332,Iwanai,JP,2022-02-02 05:43:49,42.9744,140.5089,28.08,72,100,12.28
333,Baruun-Urt,MN,2022-02-02 05:43:50,46.6806,113.2792,3.25,72,9,7.43
334,Sakakah,SA,2022-02-02 05:43:50,29.9697,40.2064,42.37,51,0,8.41
335,Half Moon Bay,US,2022-02-02 05:43:51,37.4636,-122.4286,57.24,31,0,13.8
336,Pimentel,PE,2022-02-02 05:43:51,-6.8367,-79.9342,69.78,82,5,10.07
337,Komsomolskiy,UZ,2022-02-02 05:43:51,40.4272,71.7189,38.12,65,100,2.3
338,Barra Patuca,HN,2022-02-02 05:43:52,15.8,-84.2833,73.92,87,2,7.65
339,Aparecida Do Taboado,BR,2022-02-02 05:43:52,-20.0867,-51.0936,69.69,97,100,6.2
340,Luderitz,NA,2022-02-02 05:43:53,-26.6481,15.1594,65.03,88,65,8.68
341,Kommunisticheskiy,RU,2022-02-02 05:43:53,61.6789,64.4819,18.34,94,100,8.08
342,Moshupa,BW,2022-02-02 05:43:54,-24.7782,25.4155,70.21,62,95,11.34
343,Torrington,US,2022-02-02 05:39:53,41.8007,-73.1212,32.13,80,100,0.45
344,Leshukonskoye,RU,2022-02-02 05:43:55,64.8989,45.7622,13.53,96,100,5.77
345,Ostrovnoy,RU,2022-02-02 05:43:55,68.0531,39.5131,20.16,91,100,11.79
346,Mingyue,CN,2022-02-02 05:43:55,43.1069,128.9217,17.87,58,49,14.09
347,Bayan,CN,2022-02-02 05:43:56,46.0833,127.4,8.35,80,69,9.17
348,Timberlake,US,2022-02-02 05:43:56,37.3207,-79.2575,32.63,83,0,0.0
349,Manadhoo,MV,2022-02-02 05:43:57,5.7667,73.3833,82.58,70,7,17.18
350,High Level,CA,2022-02-02 05:43:57,58.5169,-117.136,-27.29,75,0,0.0
351,Benghazi,LY,2022-02-02 05:43:58,32.1167,20.0667,55.58,65,67,20.15
352,Manicore,BR,2022-02-02 05:43:58,-5.8092,-61.3003,72.81,99,88,1.66
353,Matsusaka,JP,2022-02-02 05:43:59,34.5667,136.5333,46.29,43,92,12.35
354,Dunedin,NZ,2022-02-02 05:43:59,-45.8742,170.5036,75.79,71,73,1.01
355,Cimahi,ID,2022-02-02 05:43:59,-6.8722,107.5425,78.71,81,71,5.99
356,Cap Malheureux,MU,2022-02-02 05:44:00,-19.9842,57.6142,82.89,82,100,18.01
357,Savannah Bight,HN,2022-02-02 05:44:00,16.45,-85.85,78.01,79,0,24.49
358,Maracaibo,VE,2022-02-02 05:44:01,10.6317,-71.6406,77.63,80,3,10.54
359,Alice Springs,AU,2022-02-02 05:40:12,-23.7,133.8833,71.15,94,90,13.8
360,Orlik,RU,2022-02-02 05:44:01,52.5178,99.825,-0.09,88,49,0.29
361,Lakatoro,VU,2022-02-02 05:45:02,-16.0999,167.4164,83.1,76,91,7.05
362,San Bartolome,ES,2022-02-02 05:45:02,27.9248,-15.5733,59.32,56,20,8.05
363,Valparaiso,CL,2022-02-02 05:41:58,-33.0393,-71.6273,65.48,73,0,4.61
364,Inhambane,MZ,2022-02-02 05:45:03,-23.865,35.3833,77.0,88,20,3.0
365,Mosquera,CO,2022-02-02 05:45:03,4.7059,-74.2302,48.29,93,75,5.75
366,Mar Del Plata,AR,2022-02-02 05:45:04,-38.0023,-57.5575,68.09,90,60,3.44
367,Ahipara,NZ,2022-02-02 05:45:04,-35.1667,173.1667,72.73,75,100,12.37
368,Pickerington,US,2022-02-02 05:45:05,39.8842,-82.7535,43.02,81,0,0.0
369,Ialibu,PG,2022-02-02 05:45:05,-6.2821,143.9935,58.64,92,100,3.22
370,Vaxjo,SE,2022-02-02 05:44:34,56.8777,14.8091,26.65,100,100,5.75
371,Kloulklubed,PW,2022-02-02 05:45:06,7.0419,134.2556,82.9,87,100,21.41
372,Talaya,RU,2022-02-02 05:45:07,61.3833,152.75,-13.29,99,100,4.5
373,Magomeni,TZ,2022-02-02 05:45:07,-6.8,39.25,82.78,78,40,6.91
374,Euclides Da Cunha,BR,2022-02-02 05:45:08,-10.5075,-39.0158,68.72,91,5,4.68
375,Vengerovo,RU,2022-02-02 05:45:08,55.6848,76.7471,9.82,98,100,4.94
376,Dauphin,CA,2022-02-02 05:43:12,51.1494,-100.0502,-12.86,64,1,16.11
377,Tianpeng,CN,2022-02-02 05:45:09,30.9866,103.9393,43.27,55,67,6.8
378,Garibaldi,BR,2022-02-02 05:42:26,-29.2561,-51.5336,64.45,95,0,2.86
379,Masuguru,TZ,2022-02-02 05:45:10,-11.3667,38.4167,78.69,83,91,1.61
380,Maneadero,MX,2022-02-02 05:42:49,31.7167,-116.5667,53.1,84,71,1.01
381,Chuy,UY,2022-02-02 05:45:10,-33.6971,-53.4616,61.02,81,0,6.13
382,Namtsy,RU,2022-02-02 05:45:11,62.7161,129.6658,-18.29,93,100,3.31
383,Meulaboh,ID,2022-02-02 05:45:11,4.1363,96.1285,85.12,63,58,5.86
384,Roma,US,2022-02-02 05:43:12,43.2128,-75.4557,33.66,69,1,9.22
385,Tambura,SS,2022-02-02 05:45:12,5.6,27.4667,75.33,20,79,4.85
386,Pohrebyshche,UA,2022-02-02 05:45:12,49.4864,29.2636,20.98,91,96,8.99
387,Coolum Beach,AU,2022-02-02 05:45:13,-26.5333,153.1,84.34,91,99,1.01
388,Port Moresby,PG,2022-02-02 05:45:13,-9.4431,147.1797,74.62,94,100,11.5
389,Pahrump,US,2022-02-02 05:45:14,36.2083,-115.9839,46.62,16,0,3.0
390,Avera,US,2022-02-02 05:45:14,33.194,-82.5271,48.07,80,13,9.69
391,Salym,RU,2022-02-02 05:45:15,60.0625,71.4789,13.64,93,97,6.42
392,Alta Floresta,BR,2022-02-02 05:45:15,-9.8756,-56.0861,69.46,93,75,1.12
393,Lilongwe,MW,2022-02-02 05:42:56,-13.9669,33.7873,70.0,94,75,3.44
394,Springbok,ZA,2022-02-02 05:45:16,-29.6643,17.8865,64.71,78,86,4.88
395,Memari,IN,2022-02-02 05:45:16,23.2,88.1167,76.86,34,0,2.37
396,Great Bend,US,2022-02-02 05:45:17,38.3645,-98.7648,26.73,50,100,1.99
397,Adjumani,UG,2022-02-02 05:45:17,3.3779,31.7909,80.28,27,100,4.18
398,Waitara,NZ,2022-02-02 05:45:18,-38.925,174.25,76.23,74,99,17.13
399,Nanzhang,CN,2022-02-02 05:45:18,31.7765,111.8386,45.61,33,100,7.96
400,Kenai,US,2022-02-02 05:45:19,60.5544,-151.2583,21.15,91,100,18.41
401,Salinas,US,2022-02-02 05:43:24,36.6777,-121.6555,52.83,52,0,9.22
402,Guaratinga,BR,2022-02-02 05:45:20,-16.5667,-39.5667,75.87,98,18,2.21
403,Ahuimanu,US,2022-02-02 05:45:20,21.4447,-157.8378,74.91,73,40,3.0
404,Tamandare,BR,2022-02-02 05:45:21,-8.7597,-35.1047,77.77,81,16,6.24
405,Zhangye,CN,2022-02-02 05:45:21,38.9342,100.4517,35.6,18,20,3.62
406,Asosa,ET,2022-02-02 05:45:21,10.0667,34.5333,69.17,23,58,5.28
407,Nicoya,CR,2022-02-02 05:42:22,10.1483,-85.452,71.15,86,9,1.41
408,Stavern,NO,2022-02-02 05:45:22,59.0,10.0333,23.45,91,88,11.05
409,Umba,RU,2022-02-02 05:46:22,66.6871,34.3429,8.78,90,99,9.53
410,Oussouye,SN,2022-02-02 05:46:23,12.485,-16.5469,75.38,31,4,7.11
411,Pacific Grove,US,2022-02-02 05:42:10,36.6177,-121.9166,52.43,61,0,3.0
412,Sorrento,IT,2022-02-02 05:46:21,40.626,14.3744,45.28,76,1,6.35
413,Blackfoot,US,2022-02-02 05:46:24,43.1905,-112.345,15.58,96,98,1.57
414,Saint Anthony,US,2022-02-02 05:46:24,45.0205,-93.218,5.25,73,1,4.0
415,Dingle,PH,2022-02-02 05:46:25,10.9995,122.6711,84.47,66,79,13.89
416,Scottsbluff,US,2022-02-02 05:46:25,41.8666,-103.6672,16.79,59,100,5.01
417,Bandarbeyla,SO,2022-02-02 05:46:26,9.4942,50.8122,78.69,65,35,18.07
418,Hithadhoo,MV,2022-02-02 05:46:26,-0.6,73.0833,82.78,70,8,9.31
419,Los Andes,CL,2022-02-02 05:46:27,-32.8337,-70.5983,67.71,69,15,0.89
420,Samarai,PG,2022-02-02 05:46:28,-10.6167,150.6667,83.95,73,100,11.77
421,Albury,AU,2022-02-02 05:46:28,-36.0833,146.9167,78.33,72,40,11.5
422,Gushikawa,JP,2022-02-02 05:46:28,26.3544,127.8686,69.03,95,75,6.91
423,Grindavik,IS,2022-02-02 05:46:29,63.8424,-22.4338,32.47,93,75,17.27
424,Ovalle,CL,2022-02-02 05:46:29,-30.5983,-71.2003,65.59,77,15,2.55
425,Awbari,LY,2022-02-02 05:46:30,26.5921,12.7805,41.25,53,0,7.11
426,Fukue,JP,2022-02-02 05:46:31,32.6881,128.8419,44.96,65,75,11.5
427,Banepa,NP,2022-02-02 05:46:31,27.6298,85.5214,52.12,62,20,4.61
428,Adrar,MR,2022-02-02 05:46:32,20.5022,-10.0711,64.9,21,36,10.18
429,Shahr-E Babak,IR,2022-02-02 05:46:32,30.1165,55.1186,42.04,49,0,3.31
430,Verkhozim,RU,2022-02-02 05:46:32,52.7122,45.418,23.85,99,56,6.89
431,La Ronge,CA,2022-02-02 05:46:33,55.1001,-105.2842,-16.35,63,20,11.5
432,Cherskiy,RU,2022-02-02 05:46:34,68.75,161.3,9.0,64,100,5.77
433,Condado,CU,2022-02-02 05:46:34,21.8767,-79.8403,69.96,93,31,6.58
434,Abja-Paluoja,EE,2022-02-02 05:46:34,58.1253,25.3497,18.86,99,94,3.18
435,Westport,US,2022-02-02 05:46:35,41.1415,-73.3579,35.02,76,100,4.0
436,Tazmalt,DZ,2022-02-02 05:46:35,36.3868,4.3989,46.69,98,99,5.17
437,Jibuti,DJ,2022-02-02 05:46:36,11.5,42.5,74.62,63,49,7.31
438,Roald,NO,2022-02-02 05:46:36,62.5833,6.1333,36.91,69,20,17.27
439,Saint-Pierre,RE,2022-02-02 05:46:37,-21.3393,55.4781,85.64,89,75,33.38
440,Alekseyevsk,RU,2022-02-02 05:46:38,57.8406,108.3492,5.27,88,100,5.14
441,Umm Kaddadah,SD,2022-02-02 05:46:38,13.6017,26.6876,60.69,20,0,4.9
442,Sangar,RU,2022-02-02 05:46:38,63.9242,127.4739,-24.77,94,100,1.63
443,Chandbali,IN,2022-02-02 05:46:39,20.7833,86.7667,81.73,25,4,2.89
444,Charagua,BO,2022-02-02 05:46:39,-19.8,-63.2167,65.05,87,44,4.63
445,Ulaangom,MN,2022-02-02 05:46:40,49.9811,92.0667,-15.18,89,91,2.71
446,Lagoa,PT,2022-02-02 05:46:40,39.05,-27.9833,58.68,68,7,12.12
447,Vasilyevo,RU,2022-02-02 05:46:41,55.836,48.6582,25.47,92,97,11.5
448,Lhokseumawe,ID,2022-02-02 05:46:41,5.1801,97.1507,84.27,67,77,7.65
449,Matara,LK,2022-02-02 05:46:41,5.9485,80.5353,85.05,53,52,8.9
450,Ishinomaki,JP,2022-02-02 05:46:42,38.4167,141.3,42.8,58,40,21.65
451,San Ignacio,BZ,2022-02-02 05:46:42,17.1561,-89.0714,71.74,88,0,6.91
452,Ustka,PL,2022-02-02 05:46:43,54.5805,16.8619,34.52,98,100,11.07
453,Bloomsburg,US,2022-02-02 05:46:43,41.0037,-76.4549,32.18,82,82,3.71
454,Nara,JP,2022-02-02 05:46:44,34.6851,135.8049,47.44,40,64,10.67
455,Elban,RU,2022-02-02 05:46:44,50.1018,136.5094,2.62,89,100,5.66
456,Gambela,ET,2022-02-02 05:46:45,8.25,34.5833,84.63,27,100,2.35
457,Sinnamary,GF,2022-02-02 05:47:45,5.3833,-52.95,77.49,80,92,9.91
458,Sabha,LY,2022-02-02 05:47:46,27.0377,14.4283,42.21,64,2,9.26
459,Fairbanks,US,2022-02-02 05:43:21,64.8378,-147.7164,-10.39,73,1,0.0
460,Moron,AR,2022-02-02 05:47:46,-34.6534,-58.6198,74.98,74,2,5.55
461,Krasnoselkup,RU,2022-02-02 05:47:47,65.7,82.4667,-11.87,100,97,1.01
462,Porto Novo,BJ,2022-02-02 05:47:47,6.4965,2.6036,73.22,72,11,4.59
463,Novocheremshansk,RU,2022-02-02 05:47:47,54.3571,50.1666,22.68,93,64,10.29
464,Laurel,US,2022-02-02 05:47:48,39.0993,-76.8483,33.6,87,0,1.01
465,Sisimiut,GL,2022-02-02 05:47:48,66.9395,-53.6735,4.12,84,100,12.53
466,Tateyama,JP,2022-02-02 05:47:49,34.9833,139.8667,53.87,44,32,4.97
467,Termiz,UZ,2022-02-02 05:47:49,37.2242,67.2783,50.43,57,100,30.15
468,Nahariyya,IL,2022-02-02 05:47:49,33.0059,35.0941,54.99,68,0,5.01
469,Butterworth,MY,2022-02-02 05:47:50,5.3991,100.3638,91.44,73,20,8.01
470,San Cristobal,VE,2022-02-02 05:46:08,7.7669,-72.225,66.38,64,52,1.59
471,Ryotsu,JP,2022-02-02 05:47:50,38.0833,138.4333,39.16,70,88,15.17
472,Kununurra,AU,2022-02-02 05:47:51,-15.7667,128.7333,93.18,59,75,12.66
473,Pryozerne,UA,2022-02-02 05:47:51,45.2698,36.3303,43.39,85,100,9.73
474,Ladario,BR,2022-02-02 05:47:52,-19.0047,-57.6017,72.55,98,99,2.71
475,Kendari,ID,2022-02-02 05:47:52,-3.945,122.4989,85.57,67,98,5.37
476,Muyezerskiy,RU,2022-02-02 05:47:55,63.9333,31.65,9.64,96,96,5.61
477,Manavalakurichi,IN,2022-02-02 05:47:56,8.1333,77.3,86.09,50,4,8.55
478,Stege,DK,2022-02-02 05:47:56,54.987,12.2846,42.1,73,76,23.85
479,Lexington,US,2022-02-02 05:45:09,37.9887,-84.4777,49.89,42,0,1.01
480,Padang,ID,2022-02-02 05:46:48,-0.9492,100.3543,86.05,61,93,6.82
481,Viedma,AR,2022-02-02 05:47:57,-40.8135,-62.9967,67.66,66,91,14.5
482,La Palma,US,2022-02-02 05:47:58,33.8464,-118.0467,57.81,84,20,0.0
483,Bereda,ES,2022-02-02 05:47:58,43.2686,-7.5406,42.87,96,4,1.81
484,Kutum,SD,2022-02-02 05:47:59,14.2,24.6667,56.82,23,1,6.51
485,Comodoro Rivadavia,AR,2022-02-02 05:47:59,-45.8667,-67.5,60.66,67,0,10.36
486,Petropavlovsk-Kamchatskiy,RU,2022-02-02 05:44:32,53.0452,158.6483,30.79,93,100,17.9
487,Grandview,US,2022-02-02 05:48:00,38.8858,-94.533,29.88,88,100,7.0
488,Cockburn Town,TC,2022-02-02 05:47:31,21.4612,-71.1419,75.02,76,37,20.49
489,Stranda,NO,2022-02-02 05:48:01,62.3096,6.9358,36.36,95,100,4.85
490,Nueva Guinea,NI,2022-02-02 05:48:01,11.6876,-84.4562,65.5,96,2,3.65
491,Sur,OM,2022-02-02 05:48:02,22.5667,59.5289,78.28,46,9,2.51
492,Tabou,CI,2022-02-02 05:48:03,4.423,-7.3528,76.6,85,100,3.38
493,Jeremie,HT,2022-02-02 05:48:03,18.65,-74.1167,74.32,83,18,6.55
494,Sankt Johann Im Pongau,AT,2022-02-02 05:48:04,47.35,13.2,43.32,98,100,6.51
495,Baglung,NP,2022-02-02 05:48:04,28.2719,83.5898,58.68,52,5,6.13
496,Belmonte,BR,2022-02-02 05:48:05,-15.8631,-38.8828,77.5,84,5,5.53
497,Husavik,IS,2022-02-02 05:48:06,66.0449,-17.3389,12.11,81,77,9.28
498,Auki,SB,2022-02-02 05:48:06,-8.7676,160.7034,83.55,76,44,8.79
499,Iquitos,PE,2022-02-02 05:48:06,-3.7481,-73.2472,75.24,94,0,1.14
500,Buala,SB,2022-02-02 05:48:07,-8.145,159.5921,84.18,74,40,10.16
501,Akyab,MM,2022-02-02 05:48:07,20.15,92.9,75.87,55,13,7.11
502,Guarapari,BR,2022-02-02 05:48:08,-20.6667,-40.4975,73.89,95,100,8.93
503,San Jorge,AR,2022-02-02 05:48:08,-31.8962,-61.8598,75.13,59,85,7.96
504,Lasa,IT,2022-02-02 05:49:08,46.6166,10.7002,38.66,95,100,8.41
505,Pangai,TO,2022-02-02 05:49:09,-19.8,-174.35,81.09,68,9,10.83
506,Surt,LY,2022-02-02 05:49:09,31.2089,16.5887,53.47,66,23,23.87
507,Celestun,MX,2022-02-02 05:49:10,20.8667,-90.4,73.04,77,16,12.28
508,Hasaki,JP,2022-02-02 05:49:10,35.7333,140.8333,48.6,29,1,19.73
509,Xacmaz,AZ,2022-02-02 05:49:11,41.4635,48.806,40.26,76,53,2.51
510,Pitimbu,BR,2022-02-02 05:49:11,-7.4706,-34.8086,77.59,75,25,7.16
511,Aksarka,RU,2022-02-02 05:49:12,66.5606,67.7975,-18.49,100,94,6.17
512,Port Hardy,CA,2022-02-02 05:46:24,50.6996,-127.4199,38.75,93,75,4.61
513,Meiganga,CM,2022-02-02 05:49:12,6.5167,14.3,62.2,29,6,4.07
514,Rawson,AR,2022-02-02 05:49:13,-43.3002,-65.1023,71.82,35,54,14.65
515,Jalu,LY,2022-02-02 05:49:13,29.0331,21.5482,51.04,68,33,7.78
516,Abha,SA,2022-02-02 05:49:14,18.2164,42.5053,55.22,62,0,0.0
517,Denpasar,ID,2022-02-02 05:44:55,-8.65,115.2167,87.46,74,20,9.22
518,Marawi,PH,2022-02-02 05:49:15,7.9986,124.2928,75.65,61,98,8.39
519,Grand Gaube,MU,2022-02-02 05:49:15,-20.0064,57.6608,82.8,80,100,24.0
520,Neya,RU,2022-02-02 05:49:15,58.2972,43.8681,23.16,94,100,9.06
521,Progreso,MX,2022-02-02 05:49:16,21.2833,-89.6667,72.1,77,41,11.32
522,Camocim,BR,2022-02-02 05:49:17,-2.9022,-40.8411,75.52,90,92,9.37
523,Vanavara,RU,2022-02-02 05:49:17,60.34,102.2797,3.34,88,91,3.24
524,Bandipur,NP,2022-02-02 05:49:18,27.9333,84.4167,59.83,44,4,4.07
525,College,US,2022-02-02 05:49:18,64.8569,-147.8028,-0.74,73,1,0.0
526,Khash,IR,2022-02-02 05:49:19,28.2211,61.2158,54.91,41,2,7.49
527,Buchanan,LR,2022-02-02 05:49:19,5.8808,-10.0467,75.16,88,99,2.89
528,Sao Joao Da Barra,BR,2022-02-02 05:45:09,-21.6403,-41.0511,72.16,97,100,4.56
529,Akkermanovka,RU,2022-02-02 05:49:20,51.2467,58.2391,19.18,96,100,4.03
530,Ginir,ET,2022-02-02 05:49:20,7.1333,40.7,68.58,28,99,2.1
531,Tual,ID,2022-02-02 05:49:21,-5.6667,132.75,82.69,72,100,9.8
532,Zeya,RU,2022-02-02 05:49:21,53.75,127.2667,6.66,52,41,6.46
533,Buritis,BR,2022-02-02 05:47:41,-15.6178,-46.4233,70.12,91,100,1.01
534,Vanimo,PG,2022-02-02 05:49:22,-2.6741,141.3028,79.38,87,87,4.81
535,Kapit,MY,2022-02-02 05:49:23,2.0167,112.9333,93.49,46,83,2.24
536,Planaltina,BR,2022-02-02 05:49:23,-15.4528,-47.6142,70.09,95,93,1.86
537,Srednekolymsk,RU,2022-02-02 05:49:24,67.45,153.6833,-11.2,92,100,9.17
538,Domoni,KM,2022-02-02 05:49:24,-12.2569,44.5319,82.29,79,74,2.84
539,Luanda,AO,2022-02-02 05:49:25,-8.8368,13.2343,74.8,81,76,7.02
540,Champerico,GT,2022-02-02 05:49:25,14.3,-91.9167,80.35,74,4,5.48
541,Baripada,IN,2022-02-02 05:49:26,21.935,86.7214,79.7,27,3,5.06
542,Lufilufi,WS,2022-02-02 05:49:26,-13.8745,-171.5986,83.98,81,100,13.65
543,Puerto Narino,CO,2022-02-02 05:49:27,-3.7703,-70.3831,76.95,94,97,1.63
544,Richards Bay,ZA,2022-02-02 05:49:27,-28.783,32.0377,81.18,66,69,13.24
545,Flin Flon,CA,2022-02-02 05:45:08,54.7682,-101.865,-13.2,88,100,11.16
546,Oksfjord,NO,2022-02-02 05:49:28,70.2396,22.3479,18.52,81,88,12.37
547,Changde,CN,2022-02-02 05:49:28,29.0464,111.6783,42.44,59,100,7.47
548,San Policarpo,PH,2022-02-02 05:49:29,12.1791,125.5072,80.58,79,81,11.07
549,Daragutan,PH,2022-02-02 05:49:29,17.0,122.0333,81.81,57,54,6.69
550,Santa Isabel Do Rio Negro,BR,2022-02-02 05:49:30,-0.4139,-65.0192,73.13,98,74,2.21
551,Phuthaditjhaba,ZA,2022-02-02 05:49:30,-28.5242,28.8158,70.23,52,85,3.42
552,Lishui,CN,2022-02-02 05:46:23,28.4604,119.9103,40.19,95,100,3.22
553,Stabat,ID,2022-02-02 05:50:31,3.761,98.4513,88.0,48,96,4.43
554,Howard Springs,AU,2022-02-02 05:50:31,-12.497,131.047,83.98,88,70,14.32
